Data from Spectrum_HDX010681_14-42-19-702.txt Node
Date: Thu Jul 15 14:42:19 CEST 2021
User: OceanSpectro
Spectrometer: HDX01068
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
1054.818	1545
1055.177	1584
1055.536	1556
1055.895	1558
1056.254	1558
1056.612	1581
1056.971	1548
1057.33	1533
1057.688	1540
1058.047	1555
1058.405	1540
1058.763	1532
1059.121	1574
1059.479	1541
1059.837	1564
1060.195	1540
1060.553	1560
1060.911	1574
1061.269	1531
1061.626	1550
1061.984	1542
1062.341	1564
1062.699	1536
1063.056	1529
1063.413	1577
1063.77	1518
1064.127	1559
1064.484	1537
1064.841	1554
1065.198	1515
1065.555	1532
1065.912	1560
1066.268	1558
1066.625	1537
1066.981	1550
1067.338	1525
1067.694	1552
1068.05	1546
1068.406	1548
1068.762	1539
1069.118	1565
1069.474	1531
1069.83	1539
1070.186	1581
1070.541	1543
1070.897	1543
1071.252	1539
1071.608	1567
1071.963	1551
1072.318	1557
1072.674	1542
1073.029	1545
1073.384	1581
1073.739	1512
1074.094	1532
1074.448	1592
1074.803	1535
1075.158	1549
1075.512	1536
1075.867	1534
1076.221	1542
1076.576	1563
1076.93	1564
1077.284	1540
1077.638	1543
1077.992	1542
1078.346	1561
1078.7	1543
1079.054	1596
1079.408	1549
1079.761	1574
1080.115	1579
1080.468	1542
1080.822	1522
1081.175	1557
1081.528	1521
1081.881	1588
1082.235	1559
1082.588	1529
1082.941	1574
1083.293	1540
1083.646	1531
1083.999	1577
1084.352	1551
1084.704	1551
1085.057	1529
1085.409	1545
1085.761	1548
1086.114	1538
1086.466	1524
1086.818	1563
1087.17	1523
1087.522	1574
1087.874	1544
1088.225	1540
1088.577	1520
1088.929	1559
1089.28	1542
1089.632	1542
1089.983	1535
1090.334	1543
1090.686	1527
1091.037	1530
1091.388	1557
1091.739	1537
1092.09	1521
1092.441	1534
1092.792	1526
1093.142	1563
1093.493	1557
1093.843	1534
1094.194	1540
1094.544	1558
1094.895	1538
1095.245	1538
1095.595	1521
1095.945	1560
1096.295	1548
1096.645	1555
1096.995	1522
1097.345	1503
1097.695	1519
1098.044	1499
1098.394	1534
1098.743	1509
1099.093	1530
1099.442	1523
1099.791	1514
1100.14	1497
1100.49	1495
1100.839	1506
1101.187	1502
1101.536	1512
1101.885	1507
1102.234	1478
1102.583	1493
1102.931	1476
1103.28	1495
1103.628	1511
1103.976	1486
1104.325	1488
1104.673	1494
1105.021	1382
1105.369	1393
1105.717	1383
1106.065	1385
